"","X","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"2619",2619,0.094488188976378,0.0866141732283465,0.0236220472440945,0.078740157480315,0.0078740157480315,0.062992125984252,0.0511811023622047,0.0669291338582677,0.0275590551181102,0.0354330708661417,0.0866141732283465,0.0275590551181102,0.015748031496063,0.047244094488189,0.0708661417322835,0.0433070866141732,0.0354330708661417,0.0196850393700787,0.0393700787401575,0.078740157480315,0.19
"2609",2609,0.0673575129533679,0.0259067357512953,0.0362694300518135,0.0569948186528497,0.0103626943005181,0.0621761658031088,0.0518134715025907,0.0725388601036269,0.0414507772020725,0.0466321243523316,0.139896373056995,0.0155440414507772,0.0207253886010363,0.0362694300518135,0.0673575129533679,0.0673575129533679,0.0362694300518135,0.0155440414507772,0.0621761658031088,0.0673575129533679,0.17
"444",444,0.101190476190476,0.0610119047619048,0.0357142857142857,0.0520833333333333,0.0148809523809524,0.0535714285714286,0.0505952380952381,0.0982142857142857,0.0282738095238095,0.0744047619047619,0.0907738095238095,0.03125,0.025297619047619,0.0282738095238095,0.0491071428571429,0.0476190476190476,0.056547619047619,0.00744047619047619,0.0223214285714286,0.0714285714285714,0.17
"628",628,0.0659340659340659,0.0728021978021978,0.0494505494505494,0.0714285714285714,0.00274725274725275,0.0631868131868132,0.0274725274725275,0.0837912087912088,0.0453296703296703,0.043956043956044,0.0934065934065934,0.0343406593406593,0.0247252747252747,0.0521978021978022,0.0480769230769231,0.043956043956044,0.0425824175824176,0.0357142857142857,0.043956043956044,0.0549450549450549,0.18
"2451",2451,0.0671834625322997,0.0749354005167959,0.0361757105943152,0.0930232558139535,0.0180878552971576,0.0723514211886305,0.0465116279069767,0.0594315245478036,0.0155038759689922,0.0671834625322997,0.0930232558139535,0.0284237726098191,0.020671834625323,0.0439276485788114,0.0542635658914729,0.0490956072351421,0.0335917312661499,0.0310077519379845,0.0490956072351421,0.0465116279069767,0.14
"119",119,0.0875912408759124,0.0510948905109489,0.0340632603406326,0.0559610705596107,0.0340632603406326,0.0510948905109489,0.0583941605839416,0.0705596107055961,0.0510948905109489,0.0340632603406326,0.0948905109489051,0.0437956204379562,0.024330900243309,0.048661800486618,0.0535279805352798,0.0364963503649635,0.0364963503649635,0.0145985401459854,0.0437956204379562,0.0754257907542579,0.15
"2816",2816,0.0740740740740741,0.0555555555555556,0.0423280423280423,0.0687830687830688,0.0185185185185185,0.0740740740740741,0.0211640211640212,0.0555555555555556,0.0423280423280423,0.0952380952380952,0.0793650793650794,0.0899470899470899,0.0291005291005291,0.0423280423280423,0.0211640211640212,0.0661375661375661,0.037037037037037,0.0158730158730159,0.0211640211640212,0.0502645502645503,0.16
"813",813,0.0552147239263804,0.0858895705521472,0.0184049079754601,0.0552147239263804,0,0.0736196319018405,0.049079754601227,0.0858895705521472,0.0122699386503067,0.0797546012269939,0.110429447852761,0.049079754601227,0.0245398773006135,0.0184049079754601,0.0184049079754601,0.0797546012269939,0.0552147239263804,0,0.0184049079754601,0.110429447852761,0.15
"1115",1115,0.106828193832599,0.0693832599118943,0.0418502202643172,0.0605726872246696,0.0176211453744493,0.0627753303964758,0.0484581497797357,0.0825991189427313,0.0286343612334802,0.0495594713656388,0.0759911894273128,0.0341409691629956,0.0242290748898678,0.0352422907488987,0.0451541850220264,0.052863436123348,0.0473568281938326,0.013215859030837,0.0319383259911894,0.0715859030837004,0.18
"2567",2567,0.0820512820512821,0.0307692307692308,0.0307692307692308,0.0102564102564103,0.0153846153846154,0.0307692307692308,0.0153846153846154,0.0923076923076923,0.0358974358974359,0.0615384615384615,0.158974358974359,0.0102564102564103,0.0358974358974359,0.0564102564102564,0.0358974358974359,0.0564102564102564,0.0564102564102564,0.0358974358974359,0.0512820512820513,0.0974358974358974,0.16
"2489",2489,0.0512820512820513,0.0384615384615385,0.0256410256410256,0.0256410256410256,0.0128205128205128,0,0.0512820512820513,0.102564102564103,0.0256410256410256,0.0897435897435897,0.243589743589744,0.0128205128205128,0.102564102564103,0,0.0384615384615385,0.0512820512820513,0.0256410256410256,0.0256410256410256,0.0384615384615385,0.0384615384615385,0.2
"611",611,0.092964824120603,0.0364321608040201,0.0489949748743719,0.0515075376884422,0.00879396984924623,0.0414572864321608,0.0326633165829146,0.0942211055276382,0.0125628140703518,0.0515075376884422,0.0891959798994975,0.0402010050251256,0.0301507537688442,0.0402010050251256,0.0841708542713568,0.0477386934673367,0.0653266331658292,0.0301507537688442,0.0314070351758794,0.0703517587939698,0.19
"1298",1298,0.0868544600938967,0.0751173708920188,0.039906103286385,0.0610328638497653,0.0164319248826291,0.0563380281690141,0.028169014084507,0.10093896713615,0.0211267605633803,0.0446009389671361,0.105633802816901,0.0352112676056338,0.0234741784037559,0.028169014084507,0.0352112676056338,0.0492957746478873,0.0586854460093897,0.00469483568075117,0.0610328638497653,0.068075117370892,0.12
"3070",3070,0.0975609756097561,0.024390243902439,0.024390243902439,0.0609756097560976,0,0.0121951219512195,0,0.0975609756097561,0,0.146341463414634,0.0975609756097561,0.0365853658536585,0.0487804878048781,0.0609756097560976,0.0731707317073171,0.0731707317073171,0.0487804878048781,0.0121951219512195,0.024390243902439,0.0609756097560976,0.15
"1834",1834,0.056782334384858,0.0536277602523659,0.0662460567823344,0.0536277602523659,0.0126182965299685,0.0504731861198738,0.0536277602523659,0.0347003154574132,0.028391167192429,0.0977917981072555,0.1198738170347,0.0315457413249211,0.0189274447949527,0.0536277602523659,0.0599369085173502,0.0694006309148265,0.056782334384858,0.00315457413249211,0.0252365930599369,0.0536277602523659,0.19
"2595",2595,0.120147874306839,0.0609981515711645,0.0314232902033272,0.044362292051756,0.0129390018484288,0.0646950092421442,0.033271719038817,0.101663585951941,0.0277264325323475,0.0683918669131238,0.0942698706099815,0.0388170055452865,0.0369685767097967,0.0295748613678373,0.044362292051756,0.044362292051756,0.044362292051756,0.0055452865064695,0.00739371534195933,0.088724584103512,0.18
"2323",2323,0.0941176470588235,0.0647058823529412,0.0323529411764706,0.0441176470588235,0.0176470588235294,0.0558823529411765,0.0441176470588235,0.0676470588235294,0.0441176470588235,0.0441176470588235,0.108823529411765,0.0352941176470588,0.0352941176470588,0.0441176470588235,0.0647058823529412,0.0558823529411765,0.0411764705882353,0.0205882352941176,0.0382352941176471,0.0470588235294118,0.12
"1985",1985,0.0950920245398773,0.0521472392638037,0.0429447852760736,0.0613496932515337,0.0153374233128834,0.0705521472392638,0.049079754601227,0.0889570552147239,0.0429447852760736,0.098159509202454,0.0613496932515337,0.0214723926380368,0.00613496932515337,0.0245398773006135,0.0153374233128834,0.0521472392638037,0.0460122699386503,0.0153374233128834,0.0368098159509202,0.104294478527607,0.19
"324",324,0.0714285714285714,0.0876623376623377,0.025974025974026,0.0454545454545455,0.0162337662337662,0.0584415584415584,0.0681818181818182,0.0649350649350649,0.0324675324675325,0.0681818181818182,0.136363636363636,0.0194805194805195,0.0227272727272727,0.0162337662337662,0.0551948051948052,0.0649350649350649,0.0487012987012987,0.0162337662337662,0.0194805194805195,0.0616883116883117,0.18
"1559",1559,0.0981012658227848,0.0569620253164557,0.0284810126582278,0.0569620253164557,0.0126582278481013,0.0854430379746835,0.0537974683544304,0.0506329113924051,0.0221518987341772,0.0632911392405063,0.0981012658227848,0.069620253164557,0.0158227848101266,0.0348101265822785,0.0443037974683544,0.0537974683544304,0.0411392405063291,0.0126582278481013,0.0316455696202532,0.069620253164557,0.18
"2469",2469,0.120967741935484,0.0685483870967742,0.0201612903225806,0.0604838709677419,0.0201612903225806,0.0846774193548387,0.0201612903225806,0.0967741935483871,0.0201612903225806,0.0564516129032258,0.0846774193548387,0.0282258064516129,0.0282258064516129,0.0403225806451613,0.0362903225806452,0.0443548387096774,0.0564516129032258,0.0282258064516129,0.0282258064516129,0.0564516129032258,0.15
"1659",1659,0.130434782608696,0.0588235294117647,0.0332480818414322,0.0460358056265985,0.00767263427109974,0.040920716112532,0.0639386189258312,0.0818414322250639,0.030690537084399,0.0383631713554987,0.120204603580563,0.0230179028132992,0.0358056265984655,0.030690537084399,0.0537084398976982,0.0434782608695652,0.030690537084399,0.0230179028132992,0.030690537084399,0.0767263427109974,0.14
"483",483,0.0881578947368421,0.0447368421052632,0.075,0.068421052631579,0.00394736842105263,0.0315789473684211,0.0407894736842105,0.1,0.0210526315789474,0.0513157894736842,0.0526315789473684,0.0355263157894737,0.0144736842105263,0.0342105263157895,0.0407894736842105,0.0736842105263158,0.109210526315789,0.0118421052631579,0.043421052631579,0.0592105263157895,0.11
"2614",2614,0.076555023923445,0.0191387559808612,0.0287081339712919,0.0334928229665072,0.0239234449760766,0.0430622009569378,0.0334928229665072,0.076555023923445,0.0478468899521531,0.110047846889952,0.157894736842105,0.0239234449760766,0.0191387559808612,0.0478468899521531,0.0478468899521531,0.0574162679425837,0.0526315789473684,0.0143540669856459,0.0382775119617225,0.0478468899521531,0.12
"2041",2041,0.107142857142857,0.0436507936507936,0.0674603174603175,0.0595238095238095,0,0.0476190476190476,0.0238095238095238,0.0873015873015873,0.0158730158730159,0.00793650793650794,0.0793650793650794,0.0357142857142857,0.0238095238095238,0.0476190476190476,0.0357142857142857,0.0992063492063492,0.0912698412698413,0.0238095238095238,0.0555555555555556,0.0476190476190476,0.16
"949",949,0.0496688741721854,0.0562913907284768,0.0562913907284768,0.043046357615894,0.00993377483443709,0.0463576158940397,0.076158940397351,0.043046357615894,0.0397350993377483,0.0629139072847682,0.0894039735099338,0.0397350993377483,0.0463576158940397,0.0496688741721854,0.0397350993377483,0.0827814569536424,0.0662251655629139,0.0165562913907285,0.033112582781457,0.0529801324503311,0.16
"480",480,0.0866666666666667,0.0266666666666667,0.0766666666666667,0.0366666666666667,0.0133333333333333,0.00666666666666667,0.0366666666666667,0.1,0.00333333333333333,0.05,0.07,0.02,0.00666666666666667,0.0333333333333333,0.0533333333333333,0.09,0.1,0.0133333333333333,0.0533333333333333,0.123333333333333,0.2
"1265",1265,0.0923566878980892,0.0636942675159236,0.0207006369426752,0.0636942675159236,0.0143312101910828,0.0573248407643312,0.0382165605095541,0.0812101910828025,0.0270700636942675,0.0621019108280255,0.0748407643312102,0.0334394904458599,0.0222929936305732,0.036624203821656,0.054140127388535,0.0668789808917197,0.0525477707006369,0.0254777070063694,0.0254777070063694,0.0875796178343949,0.14
"382",382,0.115264797507788,0.0778816199376947,0.0373831775700935,0.0560747663551402,0.0186915887850467,0.0716510903426791,0.043613707165109,0.0623052959501558,0.0249221183800623,0.0747663551401869,0.0841121495327103,0.0404984423676012,0.0280373831775701,0.0249221183800623,0.0529595015576324,0.0404984423676012,0.0404984423676012,0.0124610591900312,0.0311526479750779,0.0623052959501558,0.16
"2666",2666,0.102362204724409,0.031496062992126,0.0393700787401575,0.0078740157480315,0.0078740157480315,0.015748031496063,0.0236220472440945,0.110236220472441,0.015748031496063,0.062992125984252,0.15748031496063,0.0078740157480315,0.031496062992126,0.110236220472441,0.0236220472440945,0.062992125984252,0.0866141732283465,0.0393700787401575,0,0.062992125984252,0.2
"568",568,0.0765765765765766,0.0810810810810811,0.0315315315315315,0.0585585585585586,0.0045045045045045,0.045045045045045,0.036036036036036,0.108108108108108,0.045045045045045,0.0720720720720721,0.117117117117117,0.0405405405405405,0.0315315315315315,0.0405405405405405,0.0315315315315315,0.0540540540540541,0.0405405405405405,0.0045045045045045,0.0135135135135135,0.0675675675675676,0.12
"2892",2892,0.100502512562814,0.0552763819095477,0.0402010050251256,0.0251256281407035,0.0301507537688442,0.0804020100502513,0.0653266331658292,0.0753768844221105,0.0452261306532663,0.0301507537688442,0.135678391959799,0.0402010050251256,0.0251256281407035,0.0351758793969849,0.0201005025125628,0.0552763819095477,0.0552763819095477,0.0050251256281407,0.0402010050251256,0.0402010050251256,0.16
"1922",1922,0.106382978723404,0.0319148936170213,0.00531914893617021,0.0478723404255319,0,0.0106382978723404,0.00531914893617021,0.0904255319148936,0.0425531914893617,0.0638297872340425,0.127659574468085,0.0372340425531915,0.0478723404255319,0.0531914893617021,0.0531914893617021,0.0851063829787234,0.0372340425531915,0.0372340425531915,0.0478723404255319,0.0691489361702128,0.11
"2019",2019,0.0906040268456376,0.0704697986577181,0.023489932885906,0.0604026845637584,0.0100671140939597,0.063758389261745,0.0604026845637584,0.0604026845637584,0.0369127516778524,0.0604026845637584,0.11744966442953,0.0268456375838926,0.0268456375838926,0.0402684563758389,0.0503355704697987,0.0469798657718121,0.0436241610738255,0.0167785234899329,0.023489932885906,0.0704697986577181,0.11
"1307",1307,0.0744047619047619,0.0505952380952381,0.0535714285714286,0.0595238095238095,0.0119047619047619,0.0505952380952381,0.0416666666666667,0.0952380952380952,0.0178571428571429,0.0892857142857143,0.107142857142857,0.0625,0.0208333333333333,0.0327380952380952,0.056547619047619,0.0357142857142857,0.0476190476190476,0,0.0297619047619048,0.0625,0.13
"2185",2185,0.107692307692308,0.0923076923076923,0.0538461538461538,0.0384615384615385,0.0153846153846154,0.107692307692308,0.0461538461538462,0.0538461538461538,0.00769230769230769,0.0769230769230769,0.0692307692307692,0.0615384615384615,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0153846153846154,0.0615384615384615,0.0153846153846154,0.0153846153846154,0.0461538461538462,0.15
"240",240,0.0913348946135831,0.0515222482435597,0.0468384074941452,0.053864168618267,0.00702576112412178,0.0608899297423888,0.0608899297423888,0.0749414519906323,0.0444964871194379,0.0655737704918033,0.100702576112412,0.0304449648711944,0.0234192037470726,0.0304449648711944,0.0421545667447307,0.0421545667447307,0.0608899297423888,0.0163934426229508,0.0281030444964871,0.0679156908665105,0.11
"2862",2862,0.0924092409240924,0.0693069306930693,0.0231023102310231,0.0792079207920792,0.0231023102310231,0.0429042904290429,0.0363036303630363,0.122112211221122,0.0264026402640264,0.0528052805280528,0.115511551155116,0.0198019801980198,0.0231023102310231,0.0396039603960396,0.0561056105610561,0.0297029702970297,0.0429042904290429,0.0099009900990099,0.0396039603960396,0.0561056105610561,0.2
"2051",2051,0.0599250936329588,0.0337078651685393,0.0749063670411985,0.0561797752808989,0.0149812734082397,0.0449438202247191,0.0337078651685393,0.0449438202247191,0.0149812734082397,0.104868913857678,0.104868913857678,0.052434456928839,0.0374531835205993,0.0599250936329588,0.0411985018726592,0.101123595505618,0.0374531835205993,0,0.048689138576779,0.0337078651685393,0.14
"627",627,0.106918238993711,0.0628930817610063,0.0230607966457023,0.0607966457023061,0.00628930817610063,0.0419287211740042,0.0440251572327044,0.0922431865828092,0.0335429769392034,0.0356394129979036,0.127882599580713,0.0251572327044025,0.0209643605870021,0.0482180293501048,0.0482180293501048,0.050314465408805,0.0377358490566038,0.0188679245283019,0.0419287211740042,0.0733752620545073,0.11
"1535",1535,0.118357487922705,0.0338164251207729,0.0483091787439614,0.0265700483091787,0.0193236714975845,0.0169082125603865,0.0193236714975845,0.0797101449275362,0.0120772946859903,0.0676328502415459,0.159420289855072,0.0217391304347826,0.0314009661835749,0.0434782608695652,0.0410628019323672,0.0772946859903382,0.0579710144927536,0.0120772946859903,0.0120772946859903,0.101449275362319,0.15
"1020",1020,0.0824742268041237,0.0652920962199313,0.0360824742268041,0.0515463917525773,0.00343642611683849,0.0481099656357388,0.0429553264604811,0.0652920962199313,0.0154639175257732,0.0807560137457045,0.103092783505155,0.0395189003436426,0.0446735395189003,0.0395189003436426,0.0223367697594502,0.0859106529209622,0.0618556701030928,0.00859106529209622,0.0223367697594502,0.0807560137457045,0.12
"880",880,0.0705882352941176,0.0705882352941176,0.0627450980392157,0.0313725490196078,0.00784313725490196,0.0705882352941176,0.0588235294117647,0.0823529411764706,0.0274509803921569,0.0588235294117647,0.145098039215686,0.0274509803921569,0.0352941176470588,0.0274509803921569,0.0470588235294118,0.0313725490196078,0.0627450980392157,0.00392156862745098,0.0196078431372549,0.0588235294117647,0.12
"670",670,0.111872146118721,0.0159817351598174,0.0205479452054795,0.0228310502283105,0.00684931506849315,0.0273972602739726,0.0114155251141553,0.105022831050228,0.0136986301369863,0.100456621004566,0.13013698630137,0.0388127853881279,0.0593607305936073,0.0502283105022831,0.0502283105022831,0.0547945205479452,0.0570776255707763,0.0114155251141553,0.0159817351598174,0.0958904109589041,0.14
"2107",2107,0.0683111954459203,0.0607210626185958,0.0379506641366224,0.0512333965844402,0.00189753320683112,0.0740037950664137,0.0493358633776091,0.0531309297912713,0.0227703984819734,0.0721062618595825,0.146110056925996,0.0284629981024668,0.0360531309297913,0.047438330170778,0.0417457305502846,0.0493358633776091,0.0512333965844402,0.0094876660341556,0.0132827324478178,0.0853889943074004,0.17
"727",727,0.0954653937947494,0.0763723150357995,0.0572792362768496,0.0548926014319809,0,0.0739856801909308,0.0525059665871122,0.102625298329356,0.00238663484486874,0.045346062052506,0.0715990453460621,0.0501193317422434,0.0214797136038186,0.0190930787589499,0.0525059665871122,0.0644391408114559,0.0572792362768496,0.00954653937947494,0.0286396181384248,0.0644391408114559,0.2
"1742",1742,0.0753424657534247,0.0616438356164384,0.0273972602739726,0.0410958904109589,0.0342465753424658,0.0821917808219178,0.0410958904109589,0.0547945205479452,0.0479452054794521,0.0479452054794521,0.116438356164384,0.0342465753424658,0.0479452054794521,0.0273972602739726,0.0410958904109589,0.0821917808219178,0.0342465753424658,0.0205479452054795,0.0205479452054795,0.0616438356164384,0.18
"2672",2672,0.0775969962453066,0.0588235294117647,0.0475594493116396,0.0550688360450563,0.0100125156445557,0.0788485607008761,0.0500625782227785,0.0563204005006258,0.0287859824780976,0.0838548185231539,0.102628285356696,0.0400500625782228,0.032540675844806,0.0362953692115144,0.0438047559449312,0.065081351689612,0.0350438047559449,0.016270337922403,0.0200250312891114,0.0613266583229036,0.11
"468",468,0.103321033210332,0.0664206642066421,0.022140221402214,0.044280442804428,0.011070110701107,0.0701107011070111,0.0479704797047971,0.0774907749077491,0.03690036900369,0.0664206642066421,0.121771217712177,0.029520295202952,0.022140221402214,0.00738007380073801,0.044280442804428,0.040590405904059,0.0885608856088561,0.014760147601476,0.025830258302583,0.0590405904059041,0.18
"1814",1814,0.0723684210526316,0.0592105263157895,0.0197368421052632,0.0197368421052632,0,0.0526315789473684,0.0328947368421053,0.111842105263158,0.0460526315789474,0.0526315789473684,0.151315789473684,0.0131578947368421,0.0394736842105263,0.0197368421052632,0.0263157894736842,0.0789473684210526,0.0263157894736842,0.0657894736842105,0.00657894736842105,0.105263157894737,0.12
"1592",1592,0.111940298507463,0.0634328358208955,0.0186567164179104,0.0317164179104478,0.0186567164179104,0.0223880597014925,0.0522388059701493,0.0615671641791045,0.00746268656716418,0.0541044776119403,0.192164179104478,0.0130597014925373,0.0298507462686567,0.0485074626865672,0.0522388059701493,0.0503731343283582,0.041044776119403,0.0317164179104478,0.0223880597014925,0.0764925373134328,0.11
"1335",1335,0.121710526315789,0.0838815789473684,0.0263157894736842,0.0542763157894737,0.0148026315789474,0.0674342105263158,0.0493421052631579,0.0690789473684211,0.0296052631578947,0.0460526315789474,0.128289473684211,0.03125,0.0197368421052632,0.0263157894736842,0.0411184210526316,0.0559210526315789,0.0542763157894737,0.00986842105263158,0.0164473684210526,0.0542763157894737,0.15
"1350",1350,0.068259385665529,0.0546075085324232,0.0238907849829352,0.0443686006825939,0.0068259385665529,0.0819112627986348,0.0477815699658703,0.102389078498294,0.0102389078498294,0.0648464163822526,0.109215017064846,0.0511945392491468,0.0170648464163823,0.0511945392491468,0.0477815699658703,0.0546075085324232,0.0511945392491468,0.0136518771331058,0.0443686006825939,0.0546075085324232,0.18
"1437",1437,0.0660377358490566,0.0817610062893082,0.0471698113207547,0.0534591194968553,0.00314465408805031,0.050314465408805,0.0471698113207547,0.050314465408805,0.00314465408805031,0.050314465408805,0.106918238993711,0.0283018867924528,0.0314465408805031,0.0440251572327044,0.059748427672956,0.106918238993711,0.059748427672956,0.0125786163522013,0.0314465408805031,0.0660377358490566,0.15
"455",455,0.0995260663507109,0.0663507109004739,0.033175355450237,0.018957345971564,0.00947867298578199,0.033175355450237,0.014218009478673,0.0473933649289099,0.037914691943128,0.104265402843602,0.0710900473933649,0.0473933649289099,0.037914691943128,0.0853080568720379,0.037914691943128,0.033175355450237,0.0473933649289099,0.0473933649289099,0.028436018957346,0.0995260663507109,0.17
"2409",2409,0.0451612903225806,0.0612903225806452,0.0483870967741935,0.0387096774193548,0.0290322580645161,0.032258064516129,0.0483870967741935,0.0354838709677419,0.0387096774193548,0.0612903225806452,0.148387096774194,0.0645161290322581,0.032258064516129,0.0548387096774194,0.0451612903225806,0.0516129032258065,0.0451612903225806,0.0290322580645161,0.0225806451612903,0.067741935483871,0.15
"1854",1854,0.101214574898785,0.0445344129554656,0.048582995951417,0.0445344129554656,0.00809716599190283,0.0809716599190283,0.0364372469635627,0.101214574898785,0.0323886639676113,0.0607287449392713,0.109311740890688,0.0323886639676113,0.0161943319838057,0.0242914979757085,0.048582995951417,0.0404858299595142,0.0566801619433198,0.0283400809716599,0.0161943319838057,0.0688259109311741,0.13
"117",117,0.0817438692098093,0.0572207084468665,0.0381471389645777,0.0626702997275204,0.0108991825613079,0.0490463215258856,0.0408719346049046,0.0953678474114441,0.0136239782016349,0.0544959128065395,0.111716621253406,0.0354223433242507,0.0326975476839237,0.0326975476839237,0.0435967302452316,0.0572207084468665,0.0708446866485014,0.0217983651226158,0.0136239782016349,0.0762942779291553,0.19
"1601",1601,0.113943028485757,0.04047976011994,0.0374812593703148,0.0494752623688156,0.00599700149925037,0.0734632683658171,0.0344827586206897,0.0944527736131934,0.0389805097451274,0.0539730134932534,0.0854572713643178,0.0569715142428786,0.0239880059970015,0.0344827586206897,0.0524737631184408,0.0464767616191904,0.0524737631184408,0.0179910044977511,0.0329835082458771,0.0539730134932534,0.11
"1178",1178,0.0948081264108352,0.0428893905191874,0.0496613995485327,0.0609480812641084,0.00677200902934537,0.0654627539503386,0.036117381489842,0.0586907449209932,0.0428893905191874,0.0586907449209932,0.101580135440181,0.0474040632054176,0.0270880361173815,0.0406320541760722,0.0564334085778781,0.0406320541760722,0.0428893905191874,0.018058690744921,0.0451467268623025,0.0632054176072235,0.15
"875",875,0.0910714285714286,0.0625,0.0285714285714286,0.0482142857142857,0.00892857142857143,0.0535714285714286,0.0803571428571429,0.0732142857142857,0.0142857142857143,0.0446428571428571,0.0875,0.0535714285714286,0.025,0.0285714285714286,0.0482142857142857,0.0625,0.0428571428571429,0.0517857142857143,0.0107142857142857,0.0839285714285714,0.12
"284",284,0.0629139072847682,0.0860927152317881,0.0397350993377483,0.0562913907284768,0.00662251655629139,0.0827814569536424,0.0397350993377483,0.0662251655629139,0.0298013245033113,0.0662251655629139,0.0860927152317881,0.0562913907284768,0.0397350993377483,0.043046357615894,0.0463576158940397,0.0463576158940397,0.0397350993377483,0.0231788079470199,0.033112582781457,0.0496688741721854,0.11
"2245",2245,0.0480349344978166,0.0414847161572052,0.0567685589519651,0.0567685589519651,0.0218340611353712,0.0698689956331878,0.0414847161572052,0.037117903930131,0.0305676855895196,0.100436681222707,0.117903930131004,0.0720524017467249,0.0196506550218341,0.037117903930131,0.0240174672489083,0.0655021834061135,0.0567685589519651,0.00218340611353712,0.0502183406113537,0.0502183406113537,0.2
"3005",3005,0.0809248554913295,0.0606936416184971,0.0578034682080925,0.046242774566474,0.00578034682080925,0.0606936416184971,0.0549132947976879,0.0809248554913295,0.023121387283237,0.0375722543352601,0.141618497109827,0.0433526011560694,0.0317919075144509,0.023121387283237,0.0404624277456647,0.0751445086705202,0.0375722543352601,0.0202312138728324,0.0404624277456647,0.0375722543352601,0.13
"2599",2599,0.0669144981412639,0.0446096654275093,0.0966542750929368,0.0483271375464684,0.0185873605947955,0.0446096654275093,0.0223048327137546,0.0446096654275093,0.0446096654275093,0.0855018587360595,0.0706319702602231,0.0669144981412639,0.0185873605947955,0.0483271375464684,0.0446096654275093,0.0557620817843866,0.0557620817843866,0.0223048327137546,0.0371747211895911,0.0631970260223048,0.15
"2296",2296,0.11744966442953,0.087248322147651,0.0167785234899329,0.0570469798657718,0.00335570469798658,0.087248322147651,0.023489932885906,0.0469798657718121,0.0167785234899329,0.0536912751677852,0.114093959731544,0.0469798657718121,0.0335570469798658,0.023489932885906,0.0503355704697987,0.0503355704697987,0.0671140939597315,0.0134228187919463,0.0167785234899329,0.0738255033557047,0.19
"1919",1919,0.0970588235294118,0.0529411764705882,0.0323529411764706,0.05,0,0.0588235294117647,0.0294117647058824,0.0647058823529412,0.0205882352941176,0.05,0.123529411764706,0.0852941176470588,0.0264705882352941,0.0264705882352941,0.0470588235294118,0.0382352941176471,0.0735294117647059,0.0205882352941176,0.0411764705882353,0.0617647058823529,0.17
"1632",1632,0.130242825607064,0.0507726269315673,0.0397350993377483,0.0640176600441501,0.0154525386313466,0.0507726269315673,0.0640176600441501,0.0684326710816777,0.0242825607064018,0.0551876379690949,0.108167770419426,0.0397350993377483,0.0132450331125828,0.0353200883002208,0.0309050772626932,0.0551876379690949,0.0309050772626932,0.00662251655629139,0.0353200883002208,0.0816777041942605,0.19
"2942",2942,0.105042016806723,0.061624649859944,0.0280112044817927,0.0420168067226891,0.0126050420168067,0.061624649859944,0.0490196078431373,0.0966386554621849,0.0182072829131653,0.0728291316526611,0.0952380952380952,0.0560224089635854,0.0224089635854342,0.0336134453781513,0.0532212885154062,0.0448179271708683,0.0518207282913165,0.00280112044817927,0.0182072829131653,0.0742296918767507,0.16
"3065",3065,0.0983606557377049,0.0546448087431694,0.0355191256830601,0.0519125683060109,0.00546448087431694,0.0245901639344262,0.0491803278688525,0.0628415300546448,0.0109289617486339,0.0573770491803279,0.155737704918033,0.0327868852459016,0.040983606557377,0.046448087431694,0.0355191256830601,0.0546448087431694,0.0573770491803279,0.0191256830601093,0.0136612021857923,0.092896174863388,0.14
"1222",1222,0.102222222222222,0.0511111111111111,0.0311111111111111,0.0511111111111111,0.0111111111111111,0.0688888888888889,0.0377777777777778,0.0977777777777778,0.0222222222222222,0.06,0.0911111111111111,0.0422222222222222,0.0244444444444444,0.0244444444444444,0.0311111111111111,0.0866666666666667,0.0644444444444444,0.0133333333333333,0.0244444444444444,0.0644444444444444,0.16
"55",55,0.114613180515759,0.0458452722063037,0.0401146131805158,0.0487106017191977,0.00859598853868195,0.0544412607449857,0.0544412607449857,0.0916905444126074,0.0315186246418338,0.0630372492836676,0.0716332378223496,0.0343839541547278,0.0372492836676218,0.0372492836676218,0.0487106017191977,0.0573065902578797,0.0458452722063037,0.00573065902578797,0.0401146131805158,0.0687679083094556,0.26
"134",134,0.0789473684210526,0.0674342105263158,0.0526315789473684,0.0460526315789474,0.00164473684210526,0.0592105263157895,0.0625,0.0625,0.0197368421052632,0.100328947368421,0.118421052631579,0.0230263157894737,0.0246710526315789,0.0197368421052632,0.0394736842105263,0.0559210526315789,0.0657894736842105,0.00822368421052632,0.0296052631578947,0.0641447368421053,0.27
"1629",1629,0.126637554585153,0.0655021834061135,0.0349344978165939,0.0436681222707424,0.0131004366812227,0.0567685589519651,0.074235807860262,0.0655021834061135,0.0349344978165939,0.0611353711790393,0.074235807860262,0.0305676855895196,0.0524017467248908,0.00873362445414847,0.0436681222707424,0.0436681222707424,0.0524017467248908,0.0174672489082969,0.0262008733624454,0.074235807860262,0.23
"75",75,0.0857142857142857,0.0535714285714286,0.0285714285714286,0.0714285714285714,0.0214285714285714,0.0642857142857143,0.025,0.0821428571428571,0.025,0.0321428571428571,0.132142857142857,0.0464285714285714,0.0214285714285714,0.0392857142857143,0.0678571428571429,0.05,0.0464285714285714,0.0285714285714286,0.0321428571428571,0.0464285714285714,0.27
